,service_name,store_name,on,address_1,address_2,gu,dong,lat,lng
544,체육도장업,강남합기도,영업중,서울특별시 강남구 압구정동 455 현대아파트,"서울특별시 강남구 압구정로29길 68, 201-1호 (압구정동, 현대아파트)",강남구,압구정동,37.5319756,127.0285632
545,체육도장업,강남합기도스쿨,영업중,서울특별시 강남구 도곡동 924-2,"서울특별시 강남구 남부순환로363길 17, 지하층 (도곡동)",강남구,도곡동,37.486376,127.0377377
546,체육도장업,화랑합기도특공무술,영업중,서울특별시 강남구 개포동 1259-2번지 로얄빌딩,"서울특별시 강남구 개포로 239, 로얄빌딩 3층 (개포동)",강남구,개포동,37.4791282,127.0487703
547,체육도장업,퍼스트 태권도,영업중,서울특별시 강남구 개포동 655-4번지 개포동 메디시스빌딩,"서울특별시 강남구 개포로 265, 개포동 메디시스빌딩 502호 (개포동)",강남구,개포동,37.48094690000001,127.0529676
548,체육도장업,대치 합기도&주짓수,영업중,서울특별시 강남구 대치동 898-13번지,"서울특별시 강남구 선릉로76길 5, 지하층 (대치동)",강남구,대치동,37.5014914,127.0509476
549,체육도장업,합기도 을지관 총본관,영업중,서울특별시 강남구 대치동 957-20번지,"서울특별시 강남구 삼성로84길 14, 지하1층 (대치동)",강남구,대치동,37.5054269,127.0587825
550,체육도장업,강남합기도,영업중,서울특별시 강남구 세곡동 515번지 리엔파크프라자,"서울특별시 강남구 헌릉로570길 34, 리엔파크프라자 301호 (세곡동)",강남구,세곡동,37.4631419,127.1034644
551,체육도장업,강남체육관,영업중,서울특별시 강남구 역삼동 755 한솔필리아,"서울특별시 강남구 역삼로 310, 한솔필리아 2층 28호 (역삼동)",강남구,역삼동,37.4991554,127.0483257
552,체육도장업,퍼스트 태권도,영업중,서울특별시 강남구 대치동 507 윈플러스상가,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 B103호 (대치동)",강남구,대치동,37.4933573,127.0619092
553,체육도장업,로드짐 로데오점,영업중,서울특별시 강남구 신사동 656-1,"서울특별시 강남구 선릉로155길 27, 3층 (신사동)",강남구,신사동,37.5256293,127.0373067
554,체육도장업,엘앤케이 경희대 태권도 앤 점핑스쿨 스포츠아트센터,영업중,서울특별시 강남구 개포동 189 개포자이 프레지던스,"서울특별시 강남구 삼성로 14, 213-214호 (개포동, 개포자이 프레지던스)",강남구,개포동,37.489182,127.066496
555,체육도장업,신종훈 복싱클럽,영업중,서울특별시 강남구 삼성동 77-6 용궁빌딩,"서울특별시 강남구 영동대로115길 7, 용궁빌딩 지하1층 (삼성동)",강남구,삼성동,37.5149037,127.0590464
556,체육도장업,오르다 태권도장,영업중,서울특별시 강남구 개포동 189 개포자이 프레지던스,"서울특별시 강남구 삼성로 14, 4층 402,403호 (개포동, 개포자이 프레지던스)",강남구,개포동,37.48916699999999,127.066502
557,체육도장업,바모스짐,영업중,서울특별시 강남구 논현동 66-1 대급수야빌딩,"서울특별시 강남구 논현로150길 4, 대급수야빌딩 지하1층 (논현동)",강남구,논현동,37.5189013,127.0289753
558,체육도장업,VTA청담수련관,영업중,서울특별시 강남구 청담동 118-18 대청빌딩,"서울특별시 강남구 도산대로81길 17, 대청빌딩 2층 (청담동)",강남구,청담동,37.5254577,127.0474639
559,체육도장업,조준호 조준현 와와유도장,영업중,서울특별시 강남구 청담동 40-6,"서울특별시 강남구 선릉로 716, 지하1층 (청담동)",강남구,청담동,37.5187999,127.0409221
560,체육도장업,펀치박스 복싱 스튜디오,영업중,서울특별시 강남구 역삼동 839-15 대경빌딩,"서울특별시 강남구 도곡로 123, 대경빌딩 지하1층 (역삼동)",강남구,역삼동,37.490492,127.0338162
561,체육도장업,압구정 라이프 복싱,영업중,서울특별시 강남구 신사동 612-1,"서울특별시 강남구 논현로176길 14, 지하 1층 103호 (신사동)",강남구,신사동,37.5268464,127.0297393
562,체육도장업,멘토태권도교육관,영업중,서울특별시 강남구 개포동 158-8번지,"서울특별시 강남구 선릉로4길 13, B1층 (개포동)",강남구,개포동,37.4827748,127.0622169
563,체육도장업,케이맥스짐,영업중,서울특별시 강남구 신사동 585-5,"서울특별시 강남구 논현로155길 6, 2층 (신사동)",강남구,신사동,37.5221215,127.0276343
564,체육도장업,한국체대 나르샤 태권도장,영업중,서울특별시 강남구 개포동 1183-5,"서울특별시 강남구 개포로22길 100, 2층 (개포동)",강남구,개포동,37.4754256,127.053379
565,체육도장업,팀에이치짐,영업중,서울특별시 강남구 역삼동 735-10 삼흥역삼빌딩,"서울특별시 강남구 테헤란로14길 5, 삼흥역삼빌딩 (역삼동)",강남구,역삼동,37.4990902,127.0332052
566,체육도장업,복싱인사이드짐 역삼직영점,영업중,서울특별시 강남구 역삼동 748-16 젠텍타워,"서울특별시 강남구 역삼로 159, 젠텍타워 지하2층 (역삼동)",강남구,역삼동,37.4951591,127.036408
567,체육도장업,강남파워점핑줄넘기전문클럽&경희대국가대표태권도,영업중,서울특별시 강남구 역삼동 756-13 중앙빌딩,"서울특별시 강남구 선릉로 325, 중앙빌딩 지하1층 (역삼동)",강남구,역삼동,37.4985755,127.0515528
568,체육도장업,주식회사 파이트월드넘버원,영업중,서울특별시 강남구 삼성동 65-11 삼경빌라,"서울특별시 강남구 삼성로120길 7, 삼경빌라 지하1층 (삼성동)",강남구,삼성동,37.5167407,127.0521616
569,체육도장업,강남태권도장,영업중,서울특별시 강남구 세곡동 515 리엔파크프라자,"서울특별시 강남구 헌릉로570길 34, 리엔파크프라자 301호 (세곡동)",강남구,세곡동,37.4631419,127.1034644
570,체육도장업,경희대 강남태권도장,영업중,서울특별시 강남구 역삼동 755 한솔필리아,"서울특별시 강남구 역삼로 310, 한솔필리아 2층 28호 (역삼동)",강남구,역삼동,37.4991554,127.0483257
571,체육도장업,강남태권도장,영업중,서울특별시 강남구 압구정동 455,"서울특별시 강남구 압구정로29길 68, 2층 201-1호 (압구정동, 현대아파트)",강남구,압구정동,37.5319756,127.0285632
572,체육도장업,대한유도관,영업중,서울특별시 강남구 자곡동 634 미라클빌딩,"서울특별시 강남구 자곡로 108, 미라클빌딩 305호 (자곡동)",강남구,자곡동,37.4719652,127.0953764
573,체육도장업,홍수환스타복싱(226),영업중,서울특별시 강남구 대치동 897-10번지 1층,"서울특별시 강남구 선릉로82길 7 (대치동,1층)",강남구,대치동,37.5026506,127.0507057
574,체육도장업,무궁화유도(104),영업중,서울특별시 강남구 대치동 1016번지,서울특별시 강남구 도곡로78길 7 (대치동),강남구,대치동,37.4976259,127.0593292
575,체육도장업,동영태권도아카데미(225),영업중,서울특별시 강남구 역삼동 772번지 동영ENG 지하1층,"서울특별시 강남구 언주로 337 (역삼동,동영ENG 지하1층)",강남구,역삼동,37.4977905,127.044094
576,체육도장업,경희대태권도스쿨 (227),영업중,서울특별시 강남구 신사동 550-9번지 지하 1층,"서울특별시 강남구 논현로175길 61 (신사동,지하 1층)",강남구,신사동,37.5241663,127.0240588
577,체육도장업,신구태권도전문체육관(279),영업중,서울특별시 강남구 신사동 552-7번지,"서울특별시 강남구 압구정로18길 32, 2층 (신사동)",강남구,신사동,37.5229326,127.025364
578,체육도장업,대치생활복싱,영업중,서울특별시 강남구 대치동 906-21,"서울특별시 강남구 역삼로 421, 삼청빌딩 지하층 (대치동)",강남구,대치동,37.5015119,127.0530636
579,체육도장업,어바웃 복싱(322),영업중,서울특별시 강남구 신사동 661번지 지하1층 2호,"서울특별시 강남구 압구정로 336, 지하1층 2호 (신사동)",강남구,신사동,37.52801780000001,127.0385263
580,체육도장업,용인대예다함태권도,영업중,서울특별시 강남구 율현동 71-3번지,"서울특별시 강남구 밤고개로21길 69, 301호 (율현동, 엘리온빌딩)",강남구,율현동,37.4741593,127.1138697
581,체육도장업,코리안복싱클럽 일원점,영업중,서울특별시 강남구 일원동 683 금성빌딩,"서울특별시 강남구 일원로 33, 금성빌딩 B01 B02호 (일원동)",강남구,일원동,37.49088649999999,127.0810886
582,체육도장업,용인대 청목 mta 태권도,영업중,서울특별시 강남구 삼성동 27-28번지,"서울특별시 강남구 삼성로119길 43, 지하2층 (삼성동)",강남구,삼성동,37.5150933,127.0479884
583,체육도장업,골든 복싱(316),영업중,서울특별시 강남구 대치동 623번지 2층 52호,"서울특별시 강남구 남부순환로 2921, 2층 52호 (대치동, 남서울종합상가)",강남구,대치동,37.4936059,127.0597001
584,체육도장업,경기검도관(317),영업중,서울특별시 강남구 개포동 12-4번지 지하1층 109호,"서울특별시 강남구 개포로 615, 지하1층 109호 (개포동, 석탑프라자)",강남구,개포동,37.4926936,127.0756284
585,체육도장업,역삼 효 태권도장,영업중,서울특별시 강남구 역삼동 834-63번지,"서울특별시 강남구 역삼로14길 18, 2층 (역삼동)",강남구,역삼동,37.4934541,127.0355522
586,체육도장업,일지검도관(190),영업중,서울특별시 강남구 대치동 921-5번지 지하1층,"서울특별시 강남구 선릉로 328 (대치동,지하1층)",강남구,대치동,37.4991887,127.0633458
587,체육도장업,성도(태권도)(196),영업중,서울특별시 강남구 대치동 908-2번지 형제빌딩1층,"서울특별시 강남구 역삼로 406 (대치동,형제빌딩1층)",강남구,대치동,37.5005399,127.0515962
588,체육도장업,수서경희대태권도장,영업중,서울특별시 강남구 수서동 714-1번지 수서상업지구2-2 402호,"서울특별시 강남구 밤고개로1길 22, 402호 (수서동,수서상업지구2-2)",강남구,수서동,37.4885197,127.1027011
589,체육도장업,JTM 태권도(215),영업중,서울특별시 강남구 개포동 1183-3번지 2층,"서울특별시 강남구 개포로22길 96 (개포동,2층)",강남구,개포동,37.4752599,127.0531169
590,체육도장업,윤태권도아카데미(260),영업중,서울특별시 강남구 개포동 1259-8번지 남강빌딩 3층,"서울특별시 강남구 개포로 251  (개포동,남강빌딩 3층)",강남구,개포동,37.4792377,127.0498351
591,체육도장업,강철태권도(261),영업중,서울특별시 강남구 도곡동 963번지,서울특별시 강남구 논현로 213 (도곡동),강남구,도곡동,37.48859059999999,127.0452757
592,체육도장업,논현태권도도장,영업중,서울특별시 강남구 논현동 160-6번지,"서울특별시 강남구 강남대로122길 39-9, 202호 (논현동)",강남구,논현동,37.5090085,127.0257175
593,체육도장업,(주)비스트플래닛,영업중,서울특별시 강남구 역삼동 823-3번지,"서울특별시 강남구 테헤란로8길 7, 지하1층 (역삼동, 크레신타워)",강남구,역삼동,37.498425,127.0316961
594,체육도장업,에너자이저 복싱,영업중,서울특별시 강남구 역삼동 836-26번지,"서울특별시 강남구 강남대로66길 32, 지하1층 (역삼동)",강남구,역삼동,37.4922802,127.0334257
595,체육도장업,복싱멘토스쿨,영업중,서울특별시 강남구 청담동 132-14 B101호,"서울특별시 강남구 학동로101길 21, B101호 (청담동)",강남구,청담동,37.5218028,127.0571224
596,체육도장업,경희대 백호(321),영업중,서울특별시 강남구 대치동 623번지 313호,"서울특별시 강남구 남부순환로 2921, 313호 (대치동, 남서울종합상가)",강남구,대치동,37.4934619,127.0597692
597,체육도장업,정의체육관(146),영업중,서울특별시 강남구 개포동 12-0번지 지상3층,서울특별시 강남구 개포로109길 21 (개포동),강남구,개포동,37.4941844,127.0752156
598,체육도장업,화랑태권도체육관(209),영업중,서울특별시 강남구 일원동 663-8번지,"서울특별시 강남구 일원로5길 51, 4층 (일원동)",강남구,일원동,37.4922506,127.0843017
599,체육도장업,개포 동영태권도 아카데미,영업중,서울특별시 강남구 개포동 12번지 대치2단지 종합상가 301호,"서울특별시 강남구 개포로109길 5, 301호 (개포동, 대치2단지 종합상가)",강남구,개포동,37.4941844,127.0752156
600,체육도장업,대한유도관(246),영업중,서울특별시 강남구 일원동 645-7 승민빌딩,"서울특별시 강남구 일원로9길 64, 승민빌딩 4층 (일원동)",강남구,일원동,37.4907123,127.0867524
601,체육도장업,좋은복싱(254),영업중,서울특별시 강남구 역삼동 708-34번지 유화빌딩 B101호,"서울특별시 강남구 선릉로85길 8 (역삼동,유화빌딩 B101호)",강남구,역삼동,37.5029304,127.0488578
602,체육도장업,천명 태권도장,영업중,서울특별시 강남구 세곡동 122-6 2층,"서울특별시 강남구 헌릉로618길 7 (세곡동,2층)",강남구,세곡동,37.4643044,127.1066948
603,체육도장업,코리안복싱클럽(압구정)(249),영업중,서울특별시 강남구 신사동 550-19번지 청송빌딩 지하1층,"서울특별시 강남구 압구정로18길 14  (신사동,청송빌딩 지하1층)",강남구,신사동,37.5239605,127.0245343
604,체육도장업,BOXING STORY,영업중,서울특별시 강남구 삼성동 10-26번지,서울특별시 강남구 봉은사로57길 57 (삼성동),강남구,삼성동,37.5144653,127.0437809
605,체육도장업,대치검도관(219),영업중,서울특별시 강남구 대치동 990-3번지 지하 1층,"서울특별시 강남구 삼성로58길 29  (대치동,지하 1층)",강남구,대치동,37.4992421,127.0635885
606,체육도장업,대치태권도(199),영업중,서울특별시 강남구 대치동 1023-11번지,서울특별시 강남구 삼성로57길 38 (대치동),강남구,대치동,37.4974426,127.058037
607,체육도장업,몬스터 복싱짐(314),영업중,서울특별시 강남구 삼성동 47-31,"서울특별시 강남구 선릉로112길 71, 지하1층 (삼성동)",강남구,삼성동,37.5128403,127.0493073
608,체육도장업,파이널유도멀티짐,영업중,서울특별시 강남구 도곡동 900-4번지,"서울특별시 강남구 남부순환로365길 36, 지하층 (도곡동)",강남구,도곡동,37.4876018,127.0398772
609,체육도장업,팀파시 강남(권투)(257),영업중,서울특별시 강남구 역삼동 707-7번지 지하2층,"서울특별시 강남구 테헤란로44길 5, 지하2층 (역삼동, 대아빌딩)",강남구,역삼동,37.5025813,127.044865
610,체육도장업,더원복싱짐(258),영업중,서울특별시 강남구 논현동 275-5번지 2층,"서울특별시 강남구 언주로114길 9 (논현동,2층)",강남구,논현동,37.5100664,127.0383338
611,체육도장업,고지만 강남위너복싱다이어트클럽 역삼점,영업중,서울특별시 강남구 역삼동 668-24번지 지하1층,"서울특별시 강남구 봉은사로30길 74 (역삼동,지하1층)",강남구,역삼동,37.502804,127.0367189
612,체육도장업,CAVALLO BOXING GYM(까발로 복싱짐),영업중,서울특별시 강남구 대치동 941-16 지하1층,"서울특별시 강남구 삼성로 307 (대치동,지하1층)",강남구,대치동,37.4994104,127.0602933
613,체육도장업,삼성 효 태권도장,영업중,서울특별시 강남구 삼성동 26-34,서울특별시 강남구 삼성로115길 42 (삼성동),강남구,삼성동,37.512835,127.0470984
614,체육도장업,퍼스트 태권도장,영업중,서울특별시 강남구 자곡동 638 5층,"서울특별시 강남구 자곡로 120, 5층 506,507호 (자곡동)",강남구,자곡동,37.4721173,127.0965093
615,체육도장업,구룡트윈복싱짐(270),영업중,서울특별시 강남구 개포동 168-5번지 지하1층,"서울특별시 강남구 선릉로 38  (개포동,지하1층)",강남구,개포동,37.483184,127.0604062
616,체육도장업,원투복싱핏,영업중,서울특별시 강남구 수서동 717-6번지 씨앤에스빌딩 지하 2층,"서울특별시 강남구 광평로51길 6-15 (수서동, 씨엔에스빌딩)",강남구,수서동,37.48864289999999,127.1036721
617,체육도장업,은마체육관(11)[태권도],영업중,서울특별시 강남구 대치동 316번지 은마상가 318호,"서울특별시 강남구 삼성로 212 (대치동,은마상가 318호)",강남구,대치동,37.4959134,127.0618177
618,체육도장업,용인대청목태권도(259),영업중,서울특별시 강남구 삼성동 26-18번지 2층,"서울특별시 강남구 봉은사로71길 49  (삼성동,2층)",강남구,삼성동,37.515338,127.0487038
619,체육도장업,스타복싱(266),영업중,서울특별시 강남구 일원동 666-6번지 B1,"서울특별시 강남구 일원로9길 36 (일원동,B1)",강남구,일원동,37.4900757,127.0844827
620,체육도장업,대왕 태권도 체육관,영업중,서울특별시 강남구 세곡동 515번지,서울특별시 강남구 헌릉로570길 34 (세곡동),강남구,세곡동,37.4631419,127.1034644
621,체육도장업,강호검도관(273),영업중,서울특별시 강남구 도곡동 955-7번지 강남빌딩 지하1층,"서울특별시 강남구 남부순환로359길 13 (도곡동,강남빌딩 지하1층)",강남구,도곡동,37.4858738,127.0364174
622,체육도장업,용인대 화랑 태권도 인성스쿨(248),영업중,서울특별시 강남구 개포동 186-6번지 삼광빌딩 301호,"서울특별시 강남구 개포로82길 13-15 (개포동,삼광빌딩 301호)",강남구,개포동,37.4887997,127.0683629
623,체육도장업,SDTA 태권도(74),영업중,서울특별시 강남구 일원동 643-1번지 5층,"서울특별시 강남구 양재대로55길 31, 5층 (일원동)",강남구,일원동,37.4929089,127.0869744
624,체육도장업,강남스타복싱,영업중,서울특별시 강남구 대치동 500번지,"서울특별시 강남구 남부순환로 2912, B101호 (대치동)",강남구,대치동,37.4908388,127.0572409
625,체육도장업,스타 태권도,영업중,서울특별시 강남구 도곡동 527-3번지 도곡렉슬상가 505,"서울특별시 강남구 선릉로 225 (도곡동,도곡렉슬상가 505)",강남구,도곡동,37.4953504,127.0527143
626,체육도장업,알로하복싱짐(308),영업중,서울특별시 강남구 논현동 90-6번지 3층,"서울특별시 강남구 학동로 235, 3층 (논현동)",강남구,논현동,37.5155965,127.0350162
627,체육도장업,동영태권도(281),영업중,서울특별시 강남구 청담동 35-1번지 지하1층,"서울특별시 강남구 삼성로135길 41 (청담동, 지하1층)",강남구,청담동,37.5194643,127.0461082
628,체육도장업,가온누리 가람태권도장(218),영업중,서울특별시 강남구 역삼동 756-13번지 중앙빌딩 302호,"서울특별시 강남구 선릉로 325 (역삼동,중앙빌딩 302호)",강남구,역삼동,37.4985755,127.0515528
629,체육도장업,호연태권도체육관(157),영업중,서울특별시 강남구 일원동 734-0번지 상록수상가 212호,"서울특별시 강남구 광평로10길 15, 212호 (일원동,상록수상가)",강남구,일원동,37.4819336,127.082142
630,체육도장업,성무관(83)[검도],영업중,서울특별시 강남구 신사동 624-19번지,서울특별시 강남구 언주로165길 7-10 (신사동),강남구,신사동,37.5252173,127.0322584
631,체육도장업,멘토 태권도,영업중,서울특별시 강남구 역삼동 761-18 강남프라자,"서울특별시 강남구 언주로 314, 강남프라자 3층 (역삼동)",강남구,역삼동,37.4959548,127.0466573
632,체육도장업,Top ms 복싱(315),영업중,서울특별시 강남구 도곡동 417-2번지 지층,"서울특별시 강남구 논현로38길 38-6, 지층 (도곡동)",강남구,도곡동,37.4852394,127.0448787
633,체육도장업,송현근 태권도 아카데미(167),영업중,서울특별시 강남구 압구정동 481-0번지 성수상가,"서울특별시 강남구 압구정로 309 (압구정동,성수상가)",강남구,압구정동,37.53121429999999,127.0354395
634,체육도장업,대현태권아카데미,영업중,서울특별시 강남구 대치동 974-0번지 현대상가 202호,"서울특별시 강남구 삼성로64길 5 (대치동,현대상가 202호)",강남구,대치동,37.5008276,127.0609734
635,체육도장업,영무검도관(62),영업중,서울특별시 강남구 논현동 1-5번지 축전빌딩 지하,"서울특별시 강남구 강남대로150길 11 (논현동,축전빌딩 지하)",강남구,논현동,37.516014,127.0208001
636,체육도장업,VTA도곡수련관,영업중,서울특별시 강남구 도곡동 467-7번지,"서울특별시 강남구 언주로30길 21 (도곡동, 아카데미스위트)",강남구,도곡동,37.4889623,127.0519645
637,체육도장업,와이키키짐,영업중,서울특별시 강남구 논현동 247-22,"서울특별시 강남구 언주로126길 19, 지하1층 (논현동)",강남구,논현동,37.513898,127.0369632
638,체육도장업,MTA태권도(284),영업중,서울특별시 강남구 세곡동 281-4번지 강남리더스프라자 701호,서울특별시 강남구 헌릉로 569 (세곡동),강남구,세곡동,37.4657816,127.1011914
639,체육도장업,정태권도아카데미(175),영업중,"서울특별시 강남구 도곡동 544번지 산호빌딩 501호, 502호","서울특별시 강남구 도곡로 184 (도곡동,산호빌딩 501호, 502호)",강남구,도곡동,37.4879814,127.0453988
640,체육도장업,강남성균검도관(286),영업중,서울특별시 강남구 역삼동 667-6 태양빌딩,"서울특별시 강남구 논현로 540, 태양빌딩 지하1층 (역삼동)",강남구,역삼동,37.5044977,127.0355031
641,체육도장업,청담 BOXING GYM(287),영업중,서울특별시 강남구 삼성동 108-3번지 삼성아트빌 지하1층,서울특별시 강남구 영동대로112길 26 (삼성동),강남구,삼성동,37.515189,127.048201
642,체육도장업,코리안복싱클럽(압구정 구현대점),영업중,서울특별시 강남구 신사동 615번지,"서울특별시 강남구 압구정로 214, 지하층 2호 (신사동, 현대종합상가빌딩)",강남구,신사동,37.5279527,127.0307698
643,체육도장업,V.T.A 대치역삼 수련관,영업중,서울특별시 강남구 역삼동 756-15번지,"서울특별시 강남구 선릉로 321, 2층 (역삼동)",강남구,역삼동,37.4981963,127.0516439
644,체육도장업,청담 효 태권도장(231),영업중,서울특별시 강남구 청담동 44번지 지층,"서울특별시 강남구 학동로63길 8 (청담동,지층)",강남구,청담동,37.5185516,127.0450114
645,체육도장업,파워태권도(232),영업중,서울특별시 강남구 도곡동 467-19번지 현대비젼21-309,"서울특별시 강남구 언주로30길 10 (도곡동,현대비젼21-309)",강남구,도곡동,37.4873616,127.0513255
646,체육도장업,염상규태권도아카데미(288),영업중,서울특별시 강남구 청담동 131-14번지,"서울특별시 강남구 영동대로138길 9, 신한양상가 301호 (청담동)",강남구,청담동,37.5230699,127.0564773
647,체육도장업,강남챌린지다이어트복싱클럽(289),영업중,서울특별시 강남구 역삼동 644-11번지 지하2층,서울특별시 강남구 테헤란로25길 11 (역삼동),강남구,역삼동,37.5014457,127.0350214
648,체육도장업,개포유도관(144),영업중,서울특별시 강남구 개포동 171번지 석천빌딩 지하1층,"서울특별시 강남구 선릉로16길 6, 지하1층 (개포동, 석천빌딩)",강남구,개포동,37.48382369999999,127.0601066
649,체육도장업,청담경일태권도,영업중,서울특별시 강남구 청담동 123-44번지,"서울특별시 강남구 압구정로79길 35, 지하1층 (청담동)",강남구,청담동,37.5254541,127.0501161
650,체육도장업,코리안좀비 종합격투기(276),영업중,서울특별시 강남구 역삼동 830-69번지 외 1필지(830-71) 지하1층,"서울특별시 강남구 역삼로 123 (역삼동, 지하1층 )",강남구,역삼동,37.4942547,127.0328547
651,체육도장업,삼성검도관(166),영업중,서울특별시 강남구 삼성동 140-6 지하1층 102호,"서울특별시 강남구 선릉로 522, 지하1층 102호 (삼성동)",강남구,삼성동,37.50622620000001,127.048486
652,체육도장업,VTA 논현·학동 수련관(129),영업중,서울특별시 강남구 논현동 275-5번지 3층,"서울특별시 강남구 언주로114길 9, 3층 (논현동)",강남구,논현동,37.5100664,127.0383338
653,체육도장업,청담검도관(203),영업중,서울특별시 강남구 삼성동 10-18번지 예우빌딩 B1,"서울특별시 강남구 선릉로126길 14 (삼성동,예우빌딩 B1)",강남구,삼성동,37.5165115,127.0457524
654,체육도장업,경희태권도체육관(123),영업중,서울특별시 강남구 일원동 739번지 청솔상가 2층,서울특별시 강남구 광평로10길 50 (일원동),강남구,일원동,37.4805122,127.082524
655,체육도장업,VTA압구정수련관(18)[태권도],영업중,서울특별시 강남구 압구정동 454번지,서울특별시 강남구 압구정로29길 72-1 (압구정동),강남구,압구정동,37.5322852,127.0283977
656,체육도장업,코리아유도체육관(181),영업중,서울특별시 강남구 신사동 549-1번지 타워빌딩 b1  101호,"서울특별시 강남구 압구정로 134 (신사동,타워빌딩 b1  101호)",강남구,신사동,37.5243611,127.0234522
657,체육도장업,스타복싱 총본관,영업중,서울특별시 강남구 개포동 186-7번지 4층 1호,"서울특별시 강남구 개포로82길 13-17, 4층 1호 (개포동)",강남구,개포동,37.4888736,127.068594
658,체육도장업,미도쌍용 태권도장(173),영업중,서울특별시 강남구 대치동 511번지 미도상가 3층 301호,"서울특별시 강남구 삼성로 150, 3층 301호 (대치동, 미도상가)",강남구,대치동,37.4933509,127.067324
659,체육도장업,한얼검도장(174),영업중,서울특별시 강남구 개포동 186-18번지,서울특별시 강남구 개포로88길 6 (개포동),강남구,개포동,37.4889978,127.0689824
660,체육도장업,경희대석사 삼성태권도장(150),영업중,서울특별시 강남구 청담동 44-6번지 지하1층,"서울특별시 강남구 선릉로132길 62, 지하1층 (청담동)",강남구,청담동,37.5187721,127.0462975
661,체육도장업,MBA태권도,영업중,서울특별시 강남구 대치동 626 청실종합상가,"서울특별시 강남구 남부순환로 2917, 청실종합상가 지층 10-다,11호 (대치동)",강남구,대치동,37.49312949999999,127.059154
662,체육도장업,팀 스턴건,영업중,서울특별시 강남구 신사동 556-28,"서울특별시 강남구 도산대로25길 39, 지하1층,지상2층 (신사동)",강남구,신사동,37.5220641,127.0260237
663,체육도장업,복싱스페이스,영업중,서울특별시 강남구 신사동 529-2 신사빌딩,"서울특별시 강남구 압구정로 114, 신사빌딩 지하1층 (신사동)",강남구,신사동,37.5232774,127.021304
664,체육도장업,동영 태권도(291),영업중,서울특별시 강남구 일원동 739번지 청솔아파트상가2층,"서울특별시 강남구 광평로10길 50 (일원동,청솔아파트상가2층)",강남구,일원동,37.4805122,127.082524
665,체육도장업,신동태권도,영업중,서울특별시 강남구 청담동 134-20번지,서울특별시 강남구 학동로101길 26 (청담동),강남구,청담동,37.5223046,127.0577361
666,체육도장업,스타복싱2호점,영업중,서울특별시 강남구 수서동 726-3번지 지하1층,"서울특별시 강남구 광평로56길 14, 지하1층 (수서동)",강남구,수서동,37.4868055,127.104042
667,체육도장업,용 태권도 교육관,영업중,서울특별시 강남구 자곡동 361번지 자곡포레상가 203호,"서울특별시 강남구 밤고개로21길 25, 203호 (자곡동, 자곡포레상가)",강남구,자곡동,37.4748705,127.1098391
668,체육도장업,W복싱,영업중,"서울특별시 강남구 대치동 989-10번지 지하2층 1호, 2호",서울특별시 강남구 도곡로84길 6 (대치동),강남구,대치동,37.4989456,127.0625003
669,체육도장업,Y3복싱클럽[296],영업중,서울특별시 강남구 신사동 581-3번지 동호빌딩 지하1층,서울특별시 강남구 논현로 865 (신사동),강남구,신사동,37.5259491,127.0282123
670,체육도장업,경희대孝태권도(237),영업중,서울특별시 강남구 역삼동 754-2 도곡프라자,"서울특별시 강남구 역삼로52길 14, 도곡프라자 403호 (역삼동)",강남구,역삼동,37.4985444,127.0479369
671,체육도장업,삼성코리아용인대유도관,영업중,서울특별시 강남구 삼성동 10-20번지 지하1층,"서울특별시 강남구 선릉로126길 16 (삼성동,지하1층)",강남구,삼성동,37.51532460000001,127.0434625
672,체육도장업,The Child(더 차일드)[305],영업중,서울특별시 강남구 삼성동 83-8번지 지하1층,"서울특별시 강남구 영동대로128길 32-3, 지하1층 (삼성동)",강남구,삼성동,37.5189892,127.0603215
673,체육도장업,진원검도관(172),영업중,서울특별시 강남구 대치동 966-4번지,서울특별시 강남구 역삼로 536 (대치동),강남구,대치동,37.5037491,127.0617296
674,체육도장업,지킴이태권도(122),영업중,서울특별시 강남구 수서동 747번지 삼성아파트 상가동 205호,"서울특별시 강남구 광평로31길 27 (수서동,삼성아파트 상가동 205호)",강남구,수서동,37.4848958,127.0906778
675,체육도장업,언주 효 태권도장,영업중,서울특별시 강남구 도곡동 902-2번지 201호,"서울특별시 강남구 남부순환로363길 16, 201호 (도곡동)",강남구,도곡동,37.4873663,127.0434354
676,체육도장업,W GYM,영업중,서울특별시 강남구 역삼동 735-10번지 삼흥역삼빌딩,"서울특별시 강남구 테헤란로14길 5, 삼흥역삼빌딩 B1층 (역삼동)",강남구,역삼동,37.4990902,127.0332052
677,체육도장업,L&K 경희대태권도스쿨,영업중,서울특별시 강남구 개포동 167-3번지 영동농협개포지소,"서울특별시 강남구 선릉로 32, 영동농협개포지소 3호 (개포동)",강남구,개포동,37.48278579999999,127.0610504
678,체육도장업,경희대효태권도,영업중,서울특별시 강남구 역삼동 754-2 도곡프라자 제404호,"서울특별시 강남구 역삼로52길 14, 도곡프라자 제4층 제404호 (역삼동)",강남구,역삼동,37.4985444,127.0479369
679,체육도장업,히트앤핏 역삼,영업중,서울특별시 강남구 역삼동 726-15 정진빌딩,"서울특별시 강남구 논현로 428, 정진빌딩 지하1층 (역삼동)",강남구,역삼동,37.4985247,127.0384975
