,business_name,service_name,on,address,lat,lng,gu,dong,l_dong
1561,이름없는식당,일반음식점,영업,서울특별시 강남구 일원동 683-17번지 지하1층,37.4909015,127.0812891,강남구,일원,일원동
1562,굴비마을,일반음식점,영업,"서울특별시 강남구 신사동 652-8번지 지상2,3층",37.52375290000001,127.0380604,강남구,일원,일원동
1563,청호,일반음식점,영업,서울특별시 강남구 논현동 98-12번지 지상2층,37.5204069,127.0360954,강남구,신사,신사동
1564,루프탑2018,일반음식점,영업,서울특별시 강남구 삼성동 143-1 협창빌딩 5층,37.5069601,127.0527973,강남구,논현,논현동
1565,영동껍데기,일반음식점,영업,서울특별시 강남구 역삼동 827-45번지 지상1층,37.4970309,127.0311543,강남구,삼성,삼성동
1566,육화몽 논현점,일반음식점,영업,서울특별시 강남구 논현동 141-6번지,37.5102501,127.0228691,강남구,역삼,역삼동
1567,명랑회관,일반음식점,영업,서울특별시 강남구 대치동 895-1번지,37.5042562,127.0541147,강남구,논현,논현동
1568,미사와 타로카페,일반음식점,영업,서울특별시 강남구 논현동 75-4번지,37.5176098,127.0313833,강남구,대치,대치동
1569,지펠라스,일반음식점,영업,서울특별시 강남구 도곡동 942-11번지,37.4896056,127.0333908,강남구,논현,논현동
1570,미도분식,일반음식점,영업,서울특별시 강남구 대치동 45-0번지 한보종합   45호,37.4955755,127.0744568,강남구,도곡,도곡동
1571,쿼터백,일반음식점,영업,서울특별시 강남구 역삼동 816-6번지,37.5001427,127.0273065,강남구,역삼,역삼동
1572,퐁치 익스프레스 논현점,일반음식점,영업,서울특별시 강남구 논현동 126-8,37.5125056,127.0278459,강남구,역삼,역삼동
1573,한솥 양재스타클래스,일반음식점,영업,서울특별시 강남구 도곡동 959-25번지,37.48571330000001,127.0368076,강남구,논현,논현동
1574,찰스김밥,일반음식점,영업,서울특별시 강남구 대치동 898-4번지,37.5020645,127.0504096,강남구,도곡,도곡동
1575,(주)삼원가든 투뿔등심 가로수길점,일반음식점,영업,서울특별시 강남구 신사동 532-9번지,37.5228551,127.0223096,강남구,신사,신사동
1576,피그닉,일반음식점,영업,서울특별시 강남구 신사동 510-11번지 1층 20-1호,37.5187712,127.0206688,강남구,신사,신사동
1577,로로피아나,일반음식점,영업,서울특별시 강남구 대치동 901-12번지 지상1층,37.5026726,127.0545636,강남구,논현,논현1동
1578,엠엠티에이치078(MMTH078),일반음식점,영업,서울특별시 강남구 대치동 996-14번지 지상1층,37.5086497,127.0657544,강남구,대치,대치동
1579,치즈어랏,일반음식점,영업,서울특별시 강남구 압구정동 429번지,37.5273339,127.0274702,강남구,압구,압구정동
1580,모우정,일반음식점,영업,서울특별시 강남구 논현동 98-12번지,37.5204069,127.0360954,강남구,압구,압구정동
1581,라면집,일반음식점,영업,서울특별시 강남구 삼성동 157-14번지,37.50859519999999,127.0572257,강남구,논현,논현동
1582,목련식당,일반음식점,영업,서울특별시 강남구 일원동 716번지 목련타운상가 지하1층 14호,37.48490779999999,127.085378,강남구,삼성,삼성1동
1583,드루와,일반음식점,영업,서울특별시 강남구 대치동 957-6번지,37.50576909999999,127.0587762,강남구,대치,대치동
1584,자연산 횟집,일반음식점,영업,서울특별시 강남구 대치동 942-20번지,37.5063923,127.0583615,강남구,대치,대치동
1585,원조 명품진갈비 역삼점,일반음식점,영업,서울특별시 강남구 역삼동 700-2번지 지상1층,37.5047844,127.0421402,강남구,대치,대치동
1586,엄마손 참숯 생고기,일반음식점,영업,서울특별시 강남구 논현동 220-18번지,37.5110793,127.0333035,강남구,논현,논현동
1587,뉴욕프라이즈 강남역점,일반음식점,영업,서울특별시 강남구 역삼동 821-1번지,37.4986121,127.0280561,강남구,논현,논현동
1588,소노야 신사역점,일반음식점,영업,서울특별시 강남구 신사동 667번지 3호선 신사역구내,37.5196719,127.0187517,강남구,신사,신사동
1589,르브런쉭,일반음식점,영업,서울특별시 강남구 대치동 961-11번지,37.5028551,127.0591679,강남구,논현,논현1동
1590,효도치킨 가로수길점,일반음식점,영업,서울특별시 강남구 신사동 541-13,37.5189008,127.0237932,강남구,대치,대치동
1591,머치스,일반음식점,영업,서울특별시 강남구 대치동 507-2번지 대치퍼스트빌딩 지상1층 124호,37.4937674,127.0629078,강남구,대치,대치동
1592,스테이,일반음식점,영업,서울특별시 강남구 역삼동 637-24,37.5009066,127.0329879,강남구,대치,대치동
1593,이모션,일반음식점,영업,서울특별시 강남구 신사동 629-38번지,37.5214168,127.0316876,강남구,역삼,역삼동
1594,짬뽕지존 역삼점,일반음식점,영업,서울특별시 강남구 역삼동 823-35번지,37.4977977,127.0329082,강남구,신사,신사동
1595,라마다사우나식당,일반음식점,영업,서울특별시 강남구 삼성동 112-5번지 지하중층,37.5102947,127.0453885,강남구,역삼,역삼동
1596,보보스,일반음식점,영업,서울특별시 강남구 역삼동 677-21번지 지상5층,37.5025518,127.0398718,강남구,삼성,삼성동
1597,닌스시,일반음식점,영업,서울특별시 강남구 역삼동 830-41번지 지상1층101호,37.4953252,127.032531,강남구,역삼,역삼1동
1598,탄탄면공방(강남점),일반음식점,영업,서울특별시 강남구 역삼동 826-36번지 지상1층,37.49582780000001,127.0305132,강남구,역삼,역삼동
1599,목로,일반음식점,영업,서울특별시 강남구 삼성동 118-7번지,37.5112929,127.0522344,강남구,역삼,역삼동
1600,구룡,일반음식점,영업,서울특별시 강남구 논현동 8-14,37.5181637,127.0284626,강남구,삼성,삼성동
1601,수림복,일반음식점,영업,서울특별시 강남구 삼성동 144-21번지,37.5068983,127.0549199,강남구,논현,논현1동
1602,돈비고고,일반음식점,영업,서울특별시 강남구 역삼동 810-8,37.5029918,127.0262228,강남구,삼성,삼성동
1603,로비,일반음식점,영업,서울특별시 강남구 논현동 49-0번지,37.5128276,127.0209895,강남구,역삼,역삼동
1604,카페이퍼스(CAFE EEPHUS),일반음식점,영업,서울특별시 강남구 역삼동 663-32번지,37.5058813,127.0401314,강남구,논현,논현동
1605,명인만두 차병원사거리점,일반음식점,영업,서울특별시 강남구 역삼동 607-4 지상1층,37.505586,127.0338741,강남구,역삼,역삼동
1606,육시리 (선릉점),일반음식점,영업,"서울특별시 강남구 대치동 891-23번지 대우아이빌지상1층104,105호",37.5050809,127.0535226,강남구,역삼,역삼동
1607,맛짱조개,일반음식점,영업,서울특별시 강남구 논현동 114-14번지,37.5170999,127.0363716,강남구,대치,대치동
1608,이구펍29클라스(CLASS),일반음식점,영업,서울특별시 강남구 역삼동 817-10번지,37.5000079,127.0276743,강남구,논현,논현동
1609,쪼끼쪼끼,일반음식점,영업,서울특별시 강남구 논현동 116-1번지,37.5167958,127.0375999,강남구,역삼,역삼동
1610,해몽마포갈비,일반음식점,영업,서울특별시 강남구 논현동 107-11번지 지상1층,37.5181104,127.03638,강남구,논현,논현동
1611,방파제,일반음식점,영업,서울특별시 강남구 역삼동 839-1 지상1층,37.4906113,127.0335366,강남구,논현,논현동
1612,물고기,일반음식점,영업,서울특별시 강남구 역삼동 830-54번지 지하1층,37.4943184,127.0324599,강남구,역삼,역삼동
1613,빨강포차,일반음식점,영업,서울특별시 강남구 대치동 900-12 지상1층,37.5019549,127.0524013,강남구,역삼,역삼동
1614,해오름맛집,일반음식점,영업,서울특별시 강남구 청담동 131-10 (201호),37.5233698,127.0558719,강남구,대치,대치동
1615,파파손돈까스,일반음식점,영업,서울특별시 강남구 일원동 645-11번지 지상1층,37.4909714,127.0875109,강남구,청담,청담동
1616,콩사랑,일반음식점,영업,서울특별시 강남구 수서동 724-0 로즈데일빌딩지하2층122호,37.4873264,127.1031402,강남구,일원,일원1동
1617,부산아지매국밥 도곡점,일반음식점,영업,서울특별시 강남구 도곡동 517-4 대동빌딩101호,37.48416539999999,127.0446756,강남구,도곡,도곡동
1618,뉴욕프라이즈강남점,일반음식점,영업,서울특별시 강남구 역삼동 822-0번지 지상1층,37.4986092,127.0283432,강남구,도곡,도곡동
1619,디센트 도산대로점,일반음식점,영업,서울특별시 강남구 신사동 587-12번지,37.5207881,127.0301769,강남구,역삼,역삼동
1620,하남돼지집 압구정로데오점,일반음식점,영업,서울특별시 강남구 신사동 642-4번지 지상1층,37.5268894,127.0363623,강남구,신사,신사동
1621,순수치킨신사점,일반음식점,영업,서울특별시 강남구 신사동 517-15번지 지상2층,37.5190696,127.0214294,강남구,신사,신사동
1622,감성타코앤그릴,일반음식점,영업,서울특별시 강남구 신사동 523-16번지,37.5206536,127.0209539,강남구,논현,논현1동
1623,일언 족발,일반음식점,영업,서울특별시 강남구 논현동 232-17,37.5090343,127.0365605,강남구,신사,신사동
1624,김가네 학동점,일반음식점,영업,서울특별시 강남구 논현동 58-2,37.51388499999999,127.0288858,강남구,논현,논현동
1625,피코이,일반음식점,영업,서울특별시 강남구 역삼동 813-9,37.5024668,127.0266781,강남구,논현,논현동
1626,충무상회,일반음식점,영업,서울특별시 강남구 신사동 613-12,37.52662249999999,127.0301064,강남구,역삼,역삼동
1627,삼성역전,일반음식점,영업,서울특별시 강남구 삼성동 148-13,37.5112859,127.0564207,강남구,신사,신사동
1628,청담하늘소,일반음식점,영업,서울특별시 강남구 논현동 268-4번지 지상2층,37.51201150000001,127.0427941,강남구,논현,논현동
1629,더리얼펍,일반음식점,영업,"서울특별시 강남구 수서동 714-0 지상2층201,202호",37.4883694,127.1024722,강남구,수서,수서동
1630,리츠,일반음식점,영업,서울특별시 강남구 개포동 1186-2번지 지상1층,37.4744271,127.0512305,강남구,수서,수서동
1631,춘하추동밀면 논현직영점,일반음식점,영업,서울특별시 강남구 논현동 98-12번지 나동,37.5204069,127.0360954,강남구,개포,개포동
1632,팝(POP),일반음식점,영업,서울특별시 강남구 신사동 512-9,37.5179535,127.0212923,강남구,논현,논현동
1633,뽕신 바운스쿡 강남점,일반음식점,영업,서울특별시 강남구 역삼동 832-2번지,37.492691,127.0306595,강남구,논현,논현1동
1634,스시카나에,일반음식점,영업,서울특별시 강남구 청담동 96-22번지,37.5236944,127.0530051,강남구,역삼,역삼동
1635,국대떡볶기선릉점,일반음식점,영업,서울특별시 강남구 대치동 897-0번지 지상1층 8호,37.5028883,127.0500833,강남구,청담,청담동
1636,명동 손칼국수,일반음식점,영업,서울특별시 강남구 역삼동 837-1번지 지하1층,37.4916699,127.0314571,강남구,대치,대치동
1637,아이언펍(IRON PUB),일반음식점,영업,서울특별시 강남구 신사동 657-23 지상2층,37.5258374,127.0380593,강남구,역삼,역삼동
1638,망고식스청담점,일반음식점,영업,서울특별시 강남구 청담동 3-21번지 지상1층,37.5230411,127.0419873,강남구,신사,신사동
1639,박가화로,일반음식점,영업,서울특별시 강남구 역삼동 734-17번지 정안빌딩1층,37.4962202,127.039397,강남구,청담,청담동
1640,으뜸,일반음식점,영업,서울특별시 강남구 도곡동 467-24번지,37.4865165,127.0518831,강남구,역삼,역삼동
1641,신의주찹쌀순대전문점,일반음식점,영업,서울특별시 강남구 청담동 71-18번지 외1필지,37.5215335,127.0555517,강남구,청담,청담동
1642,국수전,일반음식점,영업,서울특별시 강남구 청담동 132-3번지 2층,37.5224166,127.0566641,강남구,청담,청담동
1643,(주)보나비아티제선릉대치타워점,일반음식점,영업,서울특별시 강남구 대치동 891 삼성생명 대치타워 1층,37.5054603,127.0534361,강남구,대치,대치동
1644,라까사호텔,일반음식점,영업,서울특별시 강남구 신사동 527-4,37.522365,127.0196653,강남구,대치,대치동
1645,한국촌,일반음식점,영업,서울특별시 강남구 대치동 950 우정에쉐르,37.4969255,127.0532731,강남구,신사,신사동
1646,브라운마조,일반음식점,영업,서울특별시 강남구 논현동 17-8번지 (지하층),37.5148451,127.0202809,강남구,논현,논현동
1647,(주)보나비 아티제 도산로점,일반음식점,영업,서울특별시 강남구 신사동 651-23,37.5225663,127.0360347,강남구,논현,논현동
1648,엘림식당,일반음식점,영업,서울특별시 강남구 개포동 652-0번지 우성아파트상가 지하1층,37.4839728,127.0560141,강남구,신사,신사동
1649,막썰어,일반음식점,영업,"서울특별시 강남구 대치동 936-31번지 107,108호",37.4974199,127.0529676,강남구,대치,대치동
1650,맘스터치(강남대성학원점),일반음식점,영업,서울특별시 강남구 역삼동 827-69,37.4956533,127.0319876,강남구,대치,대치동
1651,쇼 긴,일반음식점,영업,서울특별시 강남구 역삼동 640-11번지 예양빌딩102호,37.502377,127.0346325,강남구,역삼,역삼동
1652,소공동뚝배기역삼3호점,일반음식점,영업,서울특별시 강남구 역삼동 837-31번지 지상1층 101호,37.4914706,127.0320605,강남구,역삼,역삼동
1653,(주)로니프로젝트,일반음식점,영업,서울특별시 강남구 신사동 630-21번지 지하1층,37.5226584,127.0348305,강남구,신사,신사동
1654,후웨이즈텐카민(Huis ten carmine),일반음식점,영업,서울특별시 강남구 역삼동 682-16번지,37.50924029999999,127.0438071,강남구,신사,신사동
1655,천진영감,일반음식점,영업,서울특별시 강남구 역삼동 811-6번지,37.5033327,127.0271,강남구,역삼,역삼1동
1656,제일양,일반음식점,영업,서울특별시 강남구 신사동 642-3,37.52701,127.0364559,강남구,역삼,역삼동
1657,제이디케이 다이닝(JDK DINING),일반음식점,영업,서울특별시 강남구 신사동 502-2,37.5180269,127.0197595,강남구,신사,신사동
1658,홍문골,일반음식점,영업,서울특별시 강남구 논현동 139-24 지상1층,37.5107167,127.0251635,강남구,논현,논현1동
1659,교촌치킨청담역점,일반음식점,영업,서울특별시 강남구 청담동 73번지 진흥아파트,37.519314,127.051997,강남구,논현,논현동
1660,현대진,일반음식점,영업,서울특별시 강남구 역삼동 832-31번지 지상1층,37.4920277,127.031692,강남구,청담,청담동
1661,볼트82(Vault82),일반음식점,영업,"서울특별시 강남구 청담동 95-15번지 지하1층,지상1층",37.5250201,127.0449728,강남구,역삼,역삼동
1662,구야네,일반음식점,영업,서울특별시 강남구 일원동 681-6 1층 102호,37.4899989,127.0829277,강남구,청담,청담동
1663,(주)육덕패밀리 심연한우,일반음식점,영업,서울특별시 강남구 논현동 122-8 동화상가 101호 120(일부)호,37.5105327,127.0235227,강남구,일원,일원동
1664,플레이스나인(9),일반음식점,영업,서울특별시 강남구 논현동 2-7 지상1층,37.5158531,127.021248,강남구,논현,논현동
1665,술탄케밥카페,일반음식점,영업,서울특별시 강남구 대치동 890-59번지 102호,37.5041507,127.0520978,강남구,논현,논현동
1666,한남동그집 가로수길점,일반음식점,영업,서울특별시 강남구 신사동 549-8번지 2층,37.5242736,127.0237639,강남구,대치,대치동
1667,매반생면,일반음식점,영업,서울특별시 강남구 역삼동 701번지,37.5038595,127.0431599,강남구,역삼,역삼동
1668,엘피(LP),일반음식점,영업,서울특별시 강남구 신사동 560-6번지 지상1층 101호,37.5200586,127.0246075,강남구,신사,신사동
1669,미성한우,일반음식점,영업,서울특별시 강남구 삼성동 158-14,37.5083513,127.0584737,강남구,신사,신사동
1670,예가낙지마을,일반음식점,영업,서울특별시 강남구 삼성동 159번지 스타필드 코엑스몰 지하1층 O-110호,37.5113169,127.0595695,강남구,삼성,삼성동
1671,연타발,일반음식점,영업,서울특별시 강남구 대치동 891-6번지 테헤란로 대우 아이빌,37.5056874,127.054004,강남구,대치,대치동
1672,미젠,일반음식점,영업,서울특별시 강남구 역삼동 673-34번지 지하1층,37.5036994,127.0400992,강남구,대치,대치동
1673,스테이터 강남본점,일반음식점,영업,서울특별시 강남구 역삼동 812-0,37.5029695,127.0268744,강남구,역삼,역삼동
1674,명정루,일반음식점,영업,서울특별시 강남구 역삼동 670-21 1층,37.5027713,127.0378017,강남구,역삼,역삼동
1675,오엔,일반음식점,영업,"서울특별시 강남구 압구정동 380-2 한강잠원지구수상유선장2,3층",37.5273455,127.0178679,강남구,역삼,역삼동
1676,제일숯불바베큐,일반음식점,영업,서울특별시 강남구 삼성동 127-13번지,37.5103477,127.0543392,강남구,삼성,삼성동
1677,익스퀴진(exquisine),일반음식점,영업,서울특별시 강남구 청담동 63-11번지 라파빌딩 지상1층,37.5210512,127.0496747,강남구,청담,청담동
1678,메이플,일반음식점,영업,서울특별시 강남구 신사동 587-12 지하1층,37.5207881,127.0301769,강남구,청담,청담동
1679,미인 삼계탕,일반음식점,영업,서울특별시 강남구 삼성동 159-0번지 컨벤션별관 지하2층,37.5125207,127.0588194,강남구,신사,신사동
1680,일상의 즐거움 인더 백,일반음식점,영업,서울특별시 강남구 삼성동 159-7번지,37.5085949,127.0597186,강남구,삼성,삼성동
1681,깐부치킨 신사가로수점,일반음식점,영업,서울특별시 강남구 신사동 547-6번지 지상1층,37.5235123,127.0229922,강남구,삼성,삼성동
1682,김봉남맥주 강남본점,일반음식점,영업,서울특별시 강남구 논현동 116-2,37.5166594,127.0376168,강남구,신사,신사동
1683,월매네,일반음식점,영업,서울특별시 강남구 역삼동 790-8번지,37.4954495,127.0391594,강남구,논현,논현동
1684,도마야끼 불펜,일반음식점,영업,서울특별시 강남구 신사동 655-1번지,37.5252655,127.0381316,강남구,역삼,역삼동
1685,데이트,일반음식점,영업,서울특별시 강남구 일원동 648-1번지 지상1층,37.4927549,127.0865299,강남구,신사,신사동
1686,동진참치,일반음식점,영업,서울특별시 강남구 도곡동 411-11번지 지상2층,37.4855388,127.0437731,강남구,일원,일원동
1687,휘영청,일반음식점,영업,서울특별시 강남구 청담동 3-17번지 지상1층,37.5230411,127.0419873,강남구,도곡,도곡동
1688,병철이네 쪽갈비,일반음식점,영업,서울특별시 강남구 신사동 588-5번지 지상1층,37.5213184,127.0305307,강남구,청담,청담동
1689,(주)뉴광명수산,일반음식점,영업,서울특별시 강남구 논현동 144-8번지 지상1층,37.5090823,127.0234507,강남구,신사,신사동
1690,베키아에누보 커피로스터스 PNP점,일반음식점,영업,서울특별시 강남구 청담동 4-1 지하1층,37.5233934,127.0436578,강남구,청담,청담동
1691,(주)조선호텔앤리조트 호무랑,일반음식점,영업,서울특별시 강남구 청담동 4-1,37.5233934,127.0436578,강남구,청담,청담동
1692,휘초밥,일반음식점,영업,서울특별시 강남구 대치동 956-18,37.50572409999999,127.0596881,강남구,청담,청담동
1693,육회담,일반음식점,영업,서울특별시 강남구 신사동 510-11 강남상가 지상1층 제1호,37.518739,127.0206714,강남구,대치,대치동
1694,우유니,일반음식점,영업,서울특별시 강남구 신사동 529-6번지 지상1층,37.5230239,127.0213451,강남구,논현,논현1동
1695,일공,일반음식점,영업,서울특별시 강남구 삼성동 101-9번지 지하1층,37.5159856,127.0652076,강남구,신사,신사동
1696,해담아구찜 강남본점,일반음식점,영업,서울특별시 강남구 역삼동 817-12 지상2층,37.4999268,127.0278976,강남구,삼성,삼성동
1697,서울덮밥&김치찜,일반음식점,영업,서울특별시 강남구 삼성동 159-6,37.5095909,127.0592738,강남구,역삼,역삼동
1698,두릉도원 북촌순두부,일반음식점,영업,서울특별시 강남구 논현동 122-8번지 동화히스토리 1층,37.5105327,127.0235227,강남구,삼성,삼성1동
1699,비비드빈(VIVID BEAN),일반음식점,영업,서울특별시 강남구 논현동 61-19번지 103호,37.519844,127.0309515,강남구,논현,논현동
1700,원조상석안동갈비,일반음식점,영업,서울특별시 강남구 논현동 237-5 1층9호,37.5093696,127.0371983,강남구,논현,논현동
1701,청담돈가스,일반음식점,영업,서울특별시 강남구 역삼동 826-37번지 쌍용플래티넘밸류,37.4953323,127.0303725,강남구,역삼,역삼동
1702,영동민물장어,일반음식점,영업,서울특별시 강남구 논현동 98-8번지 지하1층,37.52031789999999,127.0353355,강남구,역삼,역삼동
1703,김밥속으로,일반음식점,영업,서울특별시 강남구 역삼동 819-0번지 1층102호,37.4992054,127.0281986,강남구,논현,논현동
1704,칼리가리박사의밀실 삼성,일반음식점,영업,서울특별시 강남구 삼성동 158-4번지,37.508477,127.0578869,강남구,역삼,역삼동
1705,초원밥상,일반음식점,영업,서울특별시 강남구 역삼동 734-2번지 지상1층102호,37.4966213,127.0395118,강남구,삼성,삼성동
1706,역삼정,일반음식점,영업,서울특별시 강남구 역삼동 745-5번지,37.4972521,127.037494,강남구,역삼,역삼동
1707,교동전선생 삼성역점,일반음식점,영업,서울특별시 강남구 대치동 1001-5번지,37.5077028,127.0646877,강남구,역삼,역삼동
1708,아라치 선정릉점,일반음식점,영업,서울특별시 강남구 삼성동 112-21,37.5097281,127.0444165,강남구,대치,대치동
1709,아그라씨티 코엑스몰,일반음식점,영업,서울특별시 강남구 삼성동 159번지,37.5125207,127.0588194,강남구,삼성,삼성2동
1710,정군비어,일반음식점,영업,서울특별시 강남구 자곡동 662-0 강남지웰홈스 지상1층 103호,37.4741362,127.1055095,강남구,삼성,삼성동
1711,면치기 밥치기,일반음식점,영업,서울특별시 강남구 신사동 502-7 지층,37.5173005,127.0196214,강남구,신사,신사동
1712,할매순대국 매봉역점,일반음식점,영업,서울특별시 강남구 도곡동 420-9번지 지상1층,37.485121,127.0460423,강남구,논현,논현1동
1713,천공,일반음식점,영업,서울특별시 강남구 신사동 663-0번지 지상2층,37.52684929999999,127.0380415,강남구,신사,신사동
1714,롯데시네마 신사,일반음식점,영업,서울특별시 강남구 논현동 3번지 지상1층,37.5165387,127.0215591,강남구,신사,신사동
1715,참달달한포차,일반음식점,영업,서울특별시 강남구 논현동 192-1 지하1층,37.508214,127.0325181,강남구,논현,논현동
1716,(주)공차코리아 대치점,일반음식점,영업,"서울특별시 강남구 대치동 507-2 대치퍼스트 지상1층 119,120,121호",37.4938284,127.062941,강남구,논현,논현동
1717,배러댄비프,일반음식점,영업,서울특별시 강남구 신사동 514-9번지 지하1층,37.5178137,127.0222988,강남구,대치,대치동
1718,맛있는돈까스,일반음식점,영업,서울특별시 강남구 일원동 619-5 지상1층,37.494329,127.0823827,강남구,논현,논현1동
1719,유나이티드,일반음식점,영업,서울특별시 강남구 삼성동 162-11,37.5147394,127.0647155,강남구,일원,일원동
1720,와비사비,일반음식점,영업,서울특별시 강남구 역삼동 674-16번지 1층,37.5037964,127.0406683,강남구,삼성,삼성1동
1721,퍼스트,일반음식점,영업,서울특별시 강남구 삼성동 157-10 유림빌딩 지하1층,37.5086802,127.0568167,강남구,역삼,역삼동
1722,2,일반음식점,영업,서울특별시 강남구 청담동 90-3번지 지하1층,37.52567760000001,127.0431344,강남구,삼성,삼성동
1723,다목당,일반음식점,영업,서울특별시 강남구 도곡동 180-13 지상2층,37.4863814,127.0448538,강남구,도곡,도곡동
1724,박가네닭한마리,일반음식점,영업,서울특별시 강남구 역삼동 719-27번지 지상2층,37.5008503,127.0408964,강남구,도곡,도곡동
1725,하남돼지집 역삼1호점,일반음식점,영업,서울특별시 강남구 역삼동 677-2번지 지상1층,37.5031386,127.0397299,강남구,역삼,역삼동
1726,씨에스타,일반음식점,영업,서울특별시 강남구 신사동 589-17번지,37.5219101,127.0311708,강남구,역삼,역삼동
1727,목포명가,일반음식점,영업,서울특별시 강남구 삼성동 154-2 kims 101,37.5172363,127.0473248,강남구,삼성,삼성동
1728,족발마니아,일반음식점,영업,서울특별시 강남구 청담동 7-12번지,37.5225321,127.0471914,강남구,삼성,삼성동
1729,현정숯불바베큐,일반음식점,영업,서울특별시 강남구 논현동 97-10번지 지상1층,37.5211387,127.036317,강남구,청담,청담동
1730,(주)에땅끌레르,일반음식점,영업,"서울특별시 강남구 삼성동 70-6 지상1,2,3층",37.5144888,127.0528557,강남구,논현,논현동
1731,근성순대,일반음식점,영업,서울특별시 강남구 역삼동 644-9 지하1층,37.5016054,127.035196,강남구,역삼,역삼동
1732,곤지암소머리국밥,일반음식점,영업,서울특별시 강남구 개포동 12번지 대치종합상가지하2호,37.4941844,127.0752156,강남구,역삼,역삼동
1733,이화 숯불갈비,일반음식점,영업,서울특별시 강남구 역삼동 672-31,37.5032624,127.039286,강남구,개포,개포동
1734,내고향 소주리,일반음식점,영업,서울특별시 강남구 대치동 897-23번지 지상2층,37.5031941,127.0513128,강남구,역삼,역삼동
1735,갯벌의진주,일반음식점,영업,서울특별시 강남구 논현동 163-12 지상2층,37.5081032,127.0238245,강남구,대치,대치동
1736,육회먹은연어,일반음식점,영업,서울특별시 강남구 논현동 166-23,37.5076008,127.0241114,강남구,논현,논현동
1737,세익스피어버케이션,일반음식점,영업,서울특별시 강남구 논현동 78-8번지 지상1층,37.5163722,127.0316022,강남구,논현,논현동
1738,위니아스토리카페(WINIAstory cafe),일반음식점,영업,서울특별시 강남구 역삼동 705-23,37.505268,127.0480384,강남구,논현,논현동
1739,마녀닭발,일반음식점,영업,서울특별시 강남구 역삼동 761-18 강남프라자 지상1층 106호,37.4959548,127.0466573,강남구,역삼,역삼동
1740,손칼국수& 손만두,일반음식점,영업,서울특별시 강남구 수서동 723번지 수서6단지아파트 상가동 지상1층108호,37.4874749,127.1059005,강남구,역삼,역삼동
1741,차타임 압구정역점,일반음식점,영업,서울특별시 강남구 신사동 581-4번지,37.5258274,127.0282043,강남구,신사,신사동
1742,파불라(Pabulla),일반음식점,영업,서울특별시 강남구 청담동 100번지,37.5271238,127.0457791,강남구,청담,청담동
1743,대왕숯불갈비,일반음식점,영업,서울특별시 강남구 일원동 666-3,37.4899064,127.0839106,강남구,청담,청담동
1744,나이스샤워 역삼점,일반음식점,영업,서울특별시 강남구 역삼동 828-21번지 뜨라네,37.4975789,127.0330128,강남구,일원,일원동
1745,가장맛있는족발 선정릉점,일반음식점,영업,서울특별시 강남구 삼성동 37-13번지 지상1층,37.5112274,127.0451254,강남구,역삼,역삼동
1746,유정삼겹,일반음식점,영업,서울특별시 강남구 대치동 890-12번지 지하1층,37.50512519999999,127.0521327,강남구,삼성,삼성동
1747,킨,일반음식점,영업,서울특별시 강남구 신사동 664-3번지 지상1층,37.5271828,127.0398824,강남구,대치,대치동
1748,카스톡스,일반음식점,영업,서울특별시 강남구 대치동 977-17번지,37.5012121,127.0646444,강남구,신사,신사동
1749,호텔세느,일반음식점,영업,서울특별시 강남구 역삼동 628-12번지 호텔 세느,37.50399,127.03533,강남구,대치,대치동
1750,언덕,일반음식점,영업,서울특별시 강남구 논현동 2-12,37.5159999,127.0215118,강남구,논현,논현동
1751,벨루가,일반음식점,영업,서울특별시 강남구 역삼동 679-5번지 아주빌딩,37.5012383,127.0371323,강남구,논현,논현동
1752,엔살라다,일반음식점,영업,서울특별시 강남구 대치동 892 포스코센터,37.50579,127.0561533,강남구,대치,대치동
1753,어람촌,일반음식점,영업,서울특별시 강남구 역삼동 700-30번지,37.5047621,127.0436301,강남구,역삼,역삼동
1754,리틀인디아,일반음식점,영업,서울특별시 강남구 신사동 534-17번지 엘로이벧지상3층,37.5208081,127.0223348,강남구,신사,신사동
1755,청정어가,일반음식점,영업,서울특별시 강남구 역삼동 696-3번지 지상2층,37.5055339,127.0469403,강남구,신사,신사동
1756,더치앤드립,일반음식점,영업,서울특별시 강남구 일원동 663-8번지 지상1층,37.4922506,127.0843017,강남구,역삼,역삼동
1757,나도족발 강남본점,일반음식점,영업,서울특별시 강남구 역삼동 642-1번지 역삼현대벤쳐텔 지상2층 203호,37.501607,127.0356262,강남구,일원,일원동
1758,카도야라멘 가로수직영점,일반음식점,영업,서울특별시 강남구 신사동 524-19번지 지하1층,37.5217328,127.0217078,강남구,신사,신사동
1759,바빌리안테이블(Babylian Table),일반음식점,영업,서울특별시 강남구 신사동 660-18번지 원일 지상2층,37.5280518,127.0368914,강남구,신사,신사동
1760,우성각,일반음식점,영업,"서울특별시 강남구 도곡동 467-24번지 우성캐릭터지하1층6,7,8호",37.4865165,127.0518831,강남구,신사,신사동
1761,양촌리화로숯불구이,일반음식점,영업,"서울특별시 강남구 도곡동 411-10 지상1,2층",37.4855133,127.0435879,강남구,도곡,도곡동
1762,언타이틀닷(Untitledot),일반음식점,영업,서울특별시 강남구 청담동 37-13,37.5185642,127.0434135,강남구,도곡,도곡동
1763,만땅스시,일반음식점,영업,서울특별시 강남구 논현동 147-17번지,37.5097289,127.0263944,강남구,청담,청담동
