,brand,store,gu,dong,address_1,address_2,lat,lng
727,세븐일레븐,역삼한은점,강남구,역삼동,서울특별시 강남구 역삼동 678-35 204,서울특별시 강남구 테헤란로 205 204,37.5010091,127.0387161
728,세븐일레븐,역삼해피점,강남구,역삼동,서울특별시 강남구 역삼동 655,서울특별시 강남구 언주로107길 29,37.5072367,127.0368921
729,세븐일레븐,역삼MG스타점,강남구,역삼동,서울특별시 강남구 역삼동 705-19 1층(역삼동),서울특별시 강남구 테헤란로 335 1층(역삼동),37.5046528,127.048292
730,세븐일레븐,일원미래점,강남구,일원동,서울특별시 강남구 일원동 662-1,서울특별시 강남구 일원로5길 58,37.4921574,127.0848625
731,세븐일레븐,일원상록수점,강남구,일원동,서울특별시 강남구 일원동 734,서울특별시 강남구 광평로10길 15,37.482024,127.0821324
732,세븐일레븐,일원석탑점,강남구,개포동,서울특별시 강남구 개포동 12-4,서울특별시 강남구 개포로 615,37.4926936,127.0756284
733,세븐일레븐,청담2점,강남구,청담동,서울특별시 강남구 청담동 40-24,서울특별시 강남구 선릉로132길 7,37.5181897,127.0417256
734,세븐일레븐,청담7호점,강남구,청담동,서울특별시 강남구 청담동 58-12,서울특별시 강남구 도산대로96길 13,37.5236717,127.050972
735,세븐일레븐,청담그린점,강남구,청담동,서울특별시 강남구 청담동 100-21 J.J 홀딩스,서울특별시 강남구 도산대로81길 39 J.J 홀딩스,37.5267097,127.0466618
736,세븐일레븐,청담대우점,강남구,청담동,서울특별시 강남구 청담동 109-14,서울특별시 강남구 도산대로99길 26,37.5263961,127.0512571
737,세븐일레븐,청담루나점,강남구,청담동,서울특별시 강남구 청담동 72-6 1층,서울특별시 강남구 학동로 523 1층,37.5200802,127.0559515
738,세븐일레븐,청담튼튼병원점,강남구,청담동,서울특별시 강남구 청담동 71-25,서울특별시 강남구 학동로97길 20,37.5212011,127.0554736
739,세븐일레븐,청담황해점,강남구,청담동,서울특별시 강남구 청담동 5-29,서울특별시 강남구 삼성로149길 32,37.519785,127.0481768
740,세븐일레븐,코엑스아셈타워점,강남구,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로 517,37.5130417,127.0597688
741,세븐일레븐,테헤란로점,강남구,대치동,서울특별시 강남구 대치동 891-8,서울특별시 강남구 테헤란로 428,37.5056874,127.054004
742,세븐일레븐,포이4호점,강남구,개포동,서울특별시 강남구 개포동 1235-11,서울특별시 강남구 개포로20길 24-16,37.48916699999999,127.066502
743,세븐일레븐,포이5호점,강남구,개포동,서울특별시 강남구 개포동 1218,서울특별시 강남구 개포로24길 6,37.4784585,127.048079
744,세븐일레븐,포이중앙점,강남구,개포동,서울특별시 강남구 개포동 1235,서울특별시 강남구 논현로18길 14,37.4942156,127.077617
745,세븐일레븐,학동사거리점,강남구,신사동,서울특별시 강남구 신사동 666-15,서울특별시 강남구 도산대로 335,37.5233796,127.0385201
746,세븐일레븐,한신점,강남구,역삼동,서울특별시 강남구 역삼동 707-26 한신인터밸리24빌딩,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩,37.5029732,127.0465325
747,세븐일레븐,DH아너힐즈점,강남구,개포동,서울특별시 강남구 개포동 1281,서울특별시 강남구 삼성로 11,37.48411050000001,127.0675212
748,세븐일레븐,KT강남점,강남구,역삼동,서울특별시 강남구 역삼동 675-3 102호202호,서울특별시 강남구 언주로 517 102호202호,37.5046469,127.0412634
749,세븐일레븐,L7강남점,강남구,삼성동,서울특별시 강남구 삼성동 142-41,서울특별시 강남구 테헤란로 415,37.5057015,127.0515509
750,세븐일레븐,S3일원역점,강남구,일원동,서울특별시 강남구 일원동 717 지하 338-102호,서울특별시 강남구 일원로 115 지하 338-102호,37.492994,127.112326
751,ministop,신강남신사점,강남구,신사동,서울특별시 강남구 신사동 509-7 남정빌딩,서울 강남구 도산대로1길 28,37.5185809,127.0198569
752,ministop,한강잠원2호점,강남구,압구정동,서울특별시 강남구 압구정동 380-2,서울 강남구 압구정로11길 37-30,37.5273455,127.0178679
753,ministop,삼성플러스원점,강남구,삼성동,서울특별시 강남구 삼성동 36-25 프러스원,서울 강남구 봉은사로57길 13,37.5116276,127.0449346
754,ministop,강남센터점,강남구,역삼동,서울특별시 강남구 역삼동 816-4,서울 강남구 강남대로96길 5,37.4998285,127.027454
755,ministop,대치시내점,강남구,대치동,서울특별시 강남구 대치동 940-6,서울 강남구 도곡로77길 7,37.4988033,127.0583171
756,ministop,압구정5점,강남구,신사동,서울특별시 강남구 신사동 653-18,서울 강남구 도산대로49길 18,37.5240648,127.0373461
757,ministop,자곡신영점,강남구,자곡동,서울특별시 강남구 자곡동 662 강남 지웰홈스,서울특별시 강남구 자곡로 204-5 근린생활시설동 104호,37.4742782,127.1054022
758,ministop,역삼태극점,강남구,역삼동,서울특별시 강남구 역삼동 831-3,서울 강남구 강남대로78길 8,37.4947875,127.0300669
759,ministop,역삼디오빌점,강남구,역삼동,서울특별시 강남구 역삼동 720-25 디오빌역삼,서울 강남구 언주로 427,37.5014561,127.0426891
760,ministop,대청역점,강남구,개포동,서울특별시 강남구 개포동 13-3 대청타워,서울 강남구 개포로 623,37.4943476,127.079616
761,ministop,대치멤버스점,강남구,대치동,서울특별시 강남구 대치동 891-26 대치동대우아이빌멤버스,서울 강남구 삼성로85길 42,37.5046324,127.053752
762,ministop,도곡공원점,강남구,도곡동,서울특별시 강남구 도곡동 942-11,서울 강남구 도곡로4길 5,37.4896056,127.0333908
763,ministop,역삼성지점,강남구,역삼동,서울특별시 강남구 역삼동 702-13 성지하이츠1,서울 강남구 테헤란로 313,37.5038117,127.0452472
764,ministop,메트로칸점,강남구,대치동,서울특별시 강남구 대치동 943-24 신안메트로칸,서울 강남구 테헤란로88길 10,37.5068833,127.059437
765,ministop,논현행운점,강남구,논현동,서울특별시 강남구 논현동 242-7,서울 강남구 선릉로129길 15,37.5159897,127.0403042
766,ministop,수서벤처점,강남구,수서동,서울특별시 강남구 수서동 713 수서현대벤쳐빌,서울 강남구 밤고개로1길 10,37.4880163,127.1018486
767,ministop,역삼태광점,강남구,역삼동,서울특별시 강남구 역삼동 719-9,서울 강남구 테헤란로34길 7,37.5010982,127.0402477
768,ministop,역삼만남점,강남구,역삼동,서울특별시 강남구 역삼동 827-70,서울 강남구 테헤란로6길 47,37.4956043,127.0318223
769,ministop,청담유시어터점,강남구,청담동,서울특별시 강남구 청담동 21-17,서울 강남구 도산대로58길 17,37.5220687,127.041532
770,ministop,신사증권점,강남구,신사동,서울특별시 강남구 신사동 610-4,"서울 강남구 압구정로30길 18, 1층",37.5263176,127.0290336
771,ministop,논현삼릉역점,강남구,논현동,서울특별시 강남구 논현동 278-19 궁도빌딩,서울 강남구 봉은사로 327,37.5101679,127.0425617
772,ministop,신사만남점,강남구,신사동,서울특별시 강남구 신사동 514-21 세현빌딩,서울 강남구 강남대로152길 26,37.5175626,127.0215687
773,ministop,도곡비전점,강남구,도곡동,서울특별시 강남구 도곡동 467-19 현대비전21,서울 강남구 언주로30길 10,37.4873616,127.0513255
